Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-0.5725273489952087,101.0999984741211,1000.0,0.0,1.4214714765548706,0.0002446126891300082,10.0,0.9999191164970398,0.9999191164970398,0.9999191164970398,5.7235451095039025e-05,0.0,1.002553105354309,20000.0,-0.01667206548154354,-0.01667206548154354,4.291534239087014e-09,0.010115145705640316,0.010115145705640316,0.016883982345461845,9.363628387451172,9.363628387451172,-0.1354091912508011,59.66516876220703,52.78358459472656,6.881582260131836,59.66516876220703,335.2039489746094,0.8070456981658936,0.3342861533164978,0.08326982706785202,0.030706731602549553,0.41420963406562805,1.0,1.7549999952316284,1.7549999952316284,1.7549999952316284,0.0
-0.5595402717590332,96.25,1000.0,1.0,1.416990876197815,0.00033902900759130716,10.0,1.0003925561904907,1.0003925561904907,1.0003925561904907,0.0002776072360575199,0.0,0.9981739521026611,40000.0,-0.01923978142440319,-0.0025677159428596497,-2.1052359855389113e-08,0.0024959228467196226,-0.007619222858920693,0.008482218720018864,5.073662281036377,-4.289966106414795,2.3953802585601807,178.29405212402344,111.92402648925781,6.671347618103027,118.59537506103516,168.64064025878906,0.6874694228172302,0.28624364733695984,0.132372185587883,0.04231780022382736,0.41637298464775085,1.0,1.752372145652771,1.752372145652771,1.752372145652771,0.0
-0.4901100993156433,83.31666564941406,1000.0,2.0,1.413338541984558,0.00034222431713715196,10.0,0.9993934631347656,0.9993934631347656,0.9993934631347656,0.0004289144417271018,0.0,0.9944946765899658,60000.0,-0.021900171414017677,-0.0026603899896144867,-1.5258788677030566e-09,0.0027205171063542366,0.000224594259634614,-0.010165357030928135,3.482027053833008,-1.5916352272033691,1.3009792566299438,302.07879638671875,116.98125457763672,6.772485733032227,123.75373840332031,161.6112823486328,0.6442202925682068,0.2897407114505768,0.13506726920604706,0.048190467059612274,0.44975414872169495,1.0,1.7487990856170654,1.7487990856170654,1.7487990856170654,0.0
0.018370945006608963,80.9625015258789,1000.0,3.0,1.411527156829834,0.00033168093068525195,10.0,0.9992206692695618,0.9992206692695618,0.9992206692695618,0.0005510560004040599,0.0,0.9926384091377258,80000.0,-0.023196643218398094,-0.0012964718043804169,-2.9182434246877165e-08,0.007197712082415819,0.0044771949760615826,-0.007512708194553852,3.4137420654296875,-0.06828498840332031,1.296475887298584,431.1808166503906,122.30908203125,6.761929035186768,129.07101440429688,154.95346069335938,0.552862823009491,0.28164243698120117,0.17431943118572235,0.06543274223804474,0.5094255208969116,1.0,1.744681477546692,1.744681477546692,1.744681477546692,0.0
0.19269464910030365,79.80000305175781,1000.0,4.0,1.4191328287124634,0.0002883430861402303,10.0,1.0009578466415405,1.0009578466415405,1.0009578466415405,0.0006772155757062137,0.0,1.0002473592758179,100000.0,-0.02098027430474758,0.0022163689136505127,-1.3899803086303564e-08,0.0066072153858840466,-0.0005904966965317726,0.031100457534193993,3.011704921722412,-0.4020371437072754,1.958702564239502,557.8318481445312,119.44511413574219,7.1749420166015625,126.62005615234375,157.95286560058594,0.6061375141143799,0.30784058570861816,0.13472622632980347,0.05443616956472397,0.5078725814819336,1.0,1.7402597665786743,1.7402597665786743,1.7402597665786743,0.0
0.48868101835250854,79.33000183105469,1000.0,5.0,1.4226394891738892,0.0002925877342931926,10.0,0.99945467710495,0.99945467710495,0.99945467710495,0.0003856436815112829,0.0,1.0037235021591187,120000.0,-0.021814992651343346,-0.0008347183465957642,1.363754265071293e-08,0.007036266382783651,0.0004290509968996048,0.03389900550246239,4.100193023681641,1.0884881019592285,3.0727570056915283,681.6578979492188,116.50045776367188,7.294076442718506,123.7945327758789,161.5580291748047,0.5804269909858704,0.3082738518714905,0.1546657830476761,0.05936557427048683,0.5311157703399658,1.0,1.7356432676315308,1.7356432676315308,1.7356432676315308,0.0
0.5433498620986938,73.04000091552734,1000.0,6.0,1.422589659690857,0.00029113609343767166,10.0,0.9984803199768066,0.9984803199768066,0.9984803199768066,0.0010745760519057512,0.0,1.0037974119186401,140000.0,-0.020607778802514076,0.0012072138488292694,-5.4836273299940785e-09,0.006983164697885513,-5.3101684898138046e-05,0.004226132296025753,2.0724563598632812,-2.0277366638183594,2.2919020652770996,808.484375,119.01812744140625,7.776335716247559,126.79546356201172,157.73434448242188,0.6466428637504578,0.31335264444351196,0.12044163048267365,0.04783005639910698,0.4845838248729706,1.0,1.7308883666992188,1.7308883666992188,1.7308883666992188,0.0
0.7136525511741638,70.55999755859375,1000.0,7.0,1.42910635471344,0.00032112913322634995,10.0,0.9993782043457031,0.9993782043457031,0.9993782043457031,0.00043967593228444457,0.0,1.0103617906570435,160000.0,-0.01992025040090084,0.0006875284016132355,-6.675720420901143e-09,0.006463126745074987,-0.0005200379528105259,0.05571566894650459,2.252910852432251,0.18045449256896973,3.003268003463745,931.99609375,115.65019226074219,7.830533981323242,123.48072814941406,161.96859741210938,0.6434949636459351,0.29125508666038513,0.15321308374404907,0.0482991598546505,0.45261433720588684,1.0,1.726020097732544,1.726020097732544,1.726020097732544,0.0
0.6978489756584167,66.13999938964844,1000.0,8.0,1.4388688802719116,0.0003359297988936305,10.0,1.0014570951461792,1.0014570951461792,1.0014570951461792,0.0010302937589585781,0.0,1.020235538482666,180000.0,-0.02213316224515438,-0.00221291184425354,5.865096852630813e-09,0.007572284899652004,0.0011091581545770168,0.12916028499603271,2.56215763092041,0.3092467784881592,4.831262111663818,1023.3262939453125,82.78829193115234,8.510906219482422,91.2991943359375,219.0599822998047,0.6099072098731995,0.2943550944328308,0.1393103301525116,0.05376533418893814,0.48262277245521545,1.0,1.7210581302642822,1.7210581302642822,1.7210581302642822,0.0
0.599693775177002,58.33000183105469,1000.0,9.0,1.4470452070236206,0.00027352580218575895,10.0,0.9993698000907898,0.9993698000907898,0.9993698000907898,0.00044563270057551563,0.0,1.0285500288009644,200000.0,-0.017112910747528076,0.005020251497626305,-4.863739189175931e-09,0.006142181344330311,-0.0014301035553216934,0.13764387369155884,2.2304558753967285,-0.33170175552368164,4.02028226852417,1145.1689453125,111.99557495117188,9.816108703613281,121.81168365478516,164.1878662109375,0.7799829244613647,0.316360741853714,0.10965598374605179,0.032874539494514465,0.4055996835231781,1.0,1.7160228490829468,1.7160228490829468,1.7160228490829468,0.0
