Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Time/Total,Time/Epoch,Time/Update,Time/Evaluate,Train/Epoch,TotalSteps,Loss/Loss_actor,Loss/Loss_Nu,Loss/Loss_Chi,Loss/Loss_Lamb,Loss/Loss_Tau,Train/CostUB,Train/KL_divergence,Train/tau,Train/lagrange_multiplier,Train/PolicyStd
-7.772055149078369,15.899999618530273,1000.0,67.8459701538086,67.8459701538086,43.639007568359375,24.20696258544922,1.0,1000.0,27.294910430908203,2.7834908962249756,0.7913196086883545,129.99986267089844,0.0045035481452941895,0.0001016313472064212,0.04132905974984169,0.9339555501937866,1.2999999523162842,0.9877886772155762
1.785567045211792,54.20000076293945,1000.0,144.8913116455078,77.04534912109375,52.63883972167969,24.40650749206543,2.0,2000.0,2.7893624305725098,0.9634801745414734,0.001456345897167921,130.0,0.013980272226035595,0.0,0.005816956982016563,0.28757479786872864,1.2999999523162842,0.9504438042640686
3.6991629600524902,48.20000076293945,1000.0,220.90911865234375,76.01780700683594,51.755104064941406,24.2627010345459,3.0,3000.0,2.700897693634033,0.9601031541824341,0.0011909778695553541,130.0,4.847747914027423e-05,0.0,0.013000525534152985,0.0019515411695465446,1.2999999523162842,0.9355660080909729
1.7828967571258545,47.5,1000.0,297.1733093261719,76.26419830322266,52.17667007446289,24.0875244140625,4.0,4000.0,2.7404935359954834,0.9641801714897156,0.0010986058041453362,130.0,0.00014487527369055897,0.0,0.01794266887009144,0.007244292180985212,1.2999999523162842,0.9375444650650024
-7.847820281982422,58.900001525878906,1000.0,374.2720031738281,77.09867858886719,52.944576263427734,24.154098510742188,5.0,5000.0,4.950653553009033,1.1896978616714478,0.03361814096570015,129.9995880126953,0.001748598413541913,0.00031224783742800355,0.032146841287612915,0.09559541195631027,1.2999999523162842,0.9756876826286316
-10.608625411987305,34.599998474121094,1000.0,452.0338439941406,77.7618637084961,53.54143524169922,24.220428466796875,6.0,6000.0,2.690699577331543,0.9529219269752502,0.0007691739010624588,130.0,1.21314988064114e-05,0.0,0.02827177383005619,0.00032987192389555275,1.2999999523162842,0.9597786068916321
-6.591972351074219,43.20000076293945,1000.0,529.4851684570312,77.4512939453125,53.011070251464844,24.440223693847656,7.0,7000.0,2.695378065109253,0.9551422595977783,0.0006353185162879527,130.0,0.00019030288967769593,0.0,0.03381364420056343,0.004698964301496744,1.2999999523162842,0.9389034509658813
9.717470169067383,70.69999694824219,1000.0,607.7149658203125,78.22978210449219,54.05443572998047,24.17534637451172,8.0,8000.0,2.688209056854248,0.9544636607170105,0.0005746204406023026,130.0,6.04683009441942e-05,0.0,0.03069903329014778,0.0016734754899516702,1.2999999523162842,0.9343221187591553
-4.9254560470581055,53.5,1000.0,686.3466796875,78.6317138671875,54.6381950378418,23.993520736694336,9.0,9000.0,2.6537530422210693,0.959925651550293,0.0013601680984720588,130.0,0.0002195164270233363,0.0,0.022548174485564232,0.0064600929617881775,1.2999999523162842,0.9308664798736572
8.720793724060059,125.30000305175781,1000.0,764.0791625976562,77.73253631591797,53.3954963684082,24.337039947509766,10.0,10000.0,2.715273380279541,0.9584735035896301,0.0015920524019747972,130.0,0.000221659749513492,0.0,0.02588036097586155,0.006427304353564978,1.2999999523162842,0.9304870963096619
14.111120223999023,87.0999984741211,1000.0,846.037109375,81.95792388916016,57.58870315551758,24.369220733642578,11.0,11000.0,2.6725823879241943,0.9553819298744202,0.00044503857498057187,130.0,0.0003076251014135778,0.0,0.03461186960339546,0.006792012136429548,1.2999999523162842,0.9255330562591553
7.904004096984863,96.5999984741211,1000.0,924.4342651367188,78.39715576171875,54.174644470214844,24.222511291503906,12.0,12000.0,2.6727652549743652,0.9595180749893188,0.0010443027131259441,130.0,0.00034243566915392876,0.0,0.033869124948978424,0.008610916323959827,1.2999999523162842,0.9269434809684753
16.054744720458984,133.8000030517578,1000.0,1003.55322265625,79.11894226074219,54.930999755859375,24.187946319580078,13.0,13000.0,2.713529586791992,0.9645670652389526,0.0010826430516317487,130.0,0.0005416417261585593,0.0,0.03737945482134819,0.012149812653660774,1.2999999523162842,0.9260926842689514
4.478607177734375,79.30000305175781,1000.0,1083.12255859375,79.56938171386719,55.3609504699707,24.20843505859375,14.0,14000.0,2.6756696701049805,0.9550116658210754,0.001108710072003305,130.0,0.0003674201143439859,0.0,0.026239102706313133,0.008193431422114372,1.2999999523162842,0.9217169284820557
15.97209358215332,115.0999984741211,1000.0,1162.1700439453125,79.04747772216797,54.77872085571289,24.268756866455078,15.0,15000.0,2.688537836074829,0.9582155346870422,0.0007593858754262328,130.0,0.00042723710066638887,0.0,0.029211649671196938,0.009578053839504719,1.2999999523162842,0.9197527170181274
18.703872680664062,152.60000610351562,1000.0,1244.1768798828125,82.0068130493164,57.558624267578125,24.44818878173828,16.0,16000.0,2.6614365577697754,0.9594493508338928,0.0007506196270696819,130.0,0.0004982911050319672,0.0,0.032502416521310806,0.011107432655990124,1.2999999523162842,0.9186694622039795
12.722475051879883,95.30000305175781,1000.0,1322.563720703125,78.38677215576172,54.202613830566406,24.184158325195312,17.0,17000.0,2.6561317443847656,0.958079993724823,0.0007340943557210267,130.0,0.0005072714993730187,0.0,0.032830022275447845,0.011291595175862312,1.2999999523162842,0.9197115302085876
18.575122833251953,115.5,1000.0,1402.1580810546875,79.59436798095703,55.50333023071289,24.09103775024414,18.0,18000.0,2.6601595878601074,0.9586673378944397,0.0007330086664296687,130.0,0.00038788694655522704,0.0,0.026332681998610497,0.008631846867501736,1.2999999523162842,0.9170641899108887
9.688633918762207,67.5999984741211,1000.0,1487.2960205078125,85.1379623413086,60.92129135131836,24.216670989990234,19.0,19000.0,2.6415059566497803,0.9566588401794434,0.0007881798082962632,130.0,0.00047619998804293573,0.0,0.03259982913732529,0.010657206177711487,1.2999999523162842,0.9157745838165283
